uri,cid,author_did,author_handle,author_display_name,author_followers,author_following,author_posts,text,created_at,reply_count,repost_count,like_count,quote_count,hashtags,mentions,urls,has_image,has_video,has_external,image_count,is_reply,language,source
at://did:plc:pnxg4mx2o7zip3g6lyiumhvr/app.bsky.feed.post/3m336xmi3d22b,bafyreib3t6zttbjfoulwmqplpz2lc4xdrsrzrh7vgqhrw3tgyqbs2mxjem,did:plc:pnxg4mx2o7zip3g6lyiumhvr,williamsdagod.bsky.social,,0,0,0,Patriots should make a move to reacquire Meyers,,0,0,0,0,[],[],[],False,False,False,0,True,en,search:patriots
at://did:plc:sjtdhxv47kmgum7ojsg2rul2/app.bsky.feed.post/3m336r2fjog2f,bafyreih3pujazkodnqa7nadiwivj32dgo3vxu2vho2gd5ovajtub5jpzem,did:plc:sjtdhxv47kmgum7ojsg2rul2,bobweeks.bsky.social,,0,0,0,"He highlights Trump's willingness to pardon or commute the sentences of more than 1,500 people convicted for their roles in the Capitol riot and to glorify them as patriots.",,0,0,0,0,[],[],[],False,False,False,0,True,,search:patriots
at://did:plc:sjtdhxv47kmgum7ojsg2rul2/app.bsky.feed.post/3m336qy5ki22t,bafyreihbudsvg7hl5wermcc2syrdo5nmxnsp3roa7uotpbls2ssncjf4e4,did:plc:sjtdhxv47kmgum7ojsg2rul2,bobweeks.bsky.social,,0,0,0,"Trump's continued repetition of false claims about election fraud, Bruni argues, serves both as self-justification and as a tool to reshape how his followers interpret that day's violence-portraying rioters as aggrieved patriots responding to Democratic theft rather than as insurrectionists.",,0,0,0,0,[],[],[],False,False,False,0,True,,search:patriots
at://did:plc:5s646pj5e4fxhjnuxuu4ursb/app.bsky.feed.post/3m336oshi7k25,bafyreihjczoan2pybrfwquythlqzmb2gjt4ey6wkfoidkwsxqyedsgwdl4,did:plc:5s646pj5e4fxhjnuxuu4ursb,goingtopshelf.bsky.social,,0,0,0,"Drake Maye

This guy is just a legitimate star at this point, or quite close. Maye threw for 261 yards and three touchdowns with no picks. Maybe the 23-year-old should get some MVP chants, too. 

The Patriots are 4-2 tying their win total from the last two seasons.",,0,0,0,0,[],[],[],False,False,False,0,True,en,search:patriots
at://did:plc:dqnwz3ri7oapkrerm5v2fb7w/app.bsky.feed.post/3m336ecyjns2i,bafyreihykeb3lneo4eg2vwsfwgupotlftrd3bdiq46zp4vzp76t3apzxfa,did:plc:dqnwz3ri7oapkrerm5v2fb7w,dadindetroit.bsky.social,,0,0,0,"Shout out to our BRAVE patriots who ran the marathon, though. They all deserve medals of FREEDOM and the NOBEL PEACE PRIZE. 🏆",,0,0,0,0,[],[],[],False,False,False,0,True,en,search:patriots
at://did:plc:e4ynfhezoe7qbfgwpgpbmmio/app.bsky.feed.post/3m336biotwk2m,bafyreictzizmxvc7lsab7h53ibq3lvblyfd6gd7bm5qo3t4mcfryuoqzdy,did:plc:e4ynfhezoe7qbfgwpgpbmmio,bluebutterflymom.bsky.social,,0,0,0,"""...to pardon or commute the sentences of more than 1,500 people charged with crimes in connection to the rioting on Jan. 6? To celebrate them as “patriots”? To fire federal prosecutors who pursued the cases against them?""-NYT",,0,0,0,0,[],[],[],False,False,False,0,True,en,search:patriots
at://did:plc:nrdkr42x5sj2lrv6t6wnqmuu/app.bsky.feed.post/3m335z6uujk2r,bafyreibt65mdcw7q7durq6lxbaq3oorp35lenk3lpngume2d2ogx3vig4y,did:plc:nrdkr42x5sj2lrv6t6wnqmuu,andyfraser.bsky.social,,0,0,0,About half are upside down so these great flagshagging patriots may not be the brilliant minds with rich cultural knowledge that you’d suspect…,,0,0,0,0,[],[],[],False,False,False,0,True,en,search:patriots
at://did:plc:z3t2ll64zqmjdr5hrx3odj4k/app.bsky.feed.post/3m335ql3zkb2b,bafyreic6je4r54slhxbnqv5b6ahivxpxtcuiwjtoeiuybwdyfqdyget6fm,did:plc:z3t2ll64zqmjdr5hrx3odj4k,sport.theguardian.com,,0,0,0,Has Drake Maye ended the Patriots’ painful Tom Brady hangover?,,0,0,0,0,[],[],[],False,False,False,0,True,,search:patriots
at://did:plc:255mnfwdshslqtawmd6msqwb/app.bsky.feed.post/3m335ifrbtz2g,bafyreigau6jb64lbybexdthm34t4hy7dtw2o3pjfzqynqahqpgx4fugpfi,did:plc:255mnfwdshslqtawmd6msqwb,itsmylondon.bsky.social,,0,0,0,"Cllr Christopher Marlow defected from the Conservatives last week claiming the party was filled with ""principled patriots""",,0,0,0,0,[],[],[],False,False,False,0,True,,search:patriots
at://did:plc:u4s33a7kzk2772rcjy2esf3v/app.bsky.feed.post/3m334jrcu5k2s,bafyreigdoyicj7v6ikrrdy7yaatmmrxklummm7c5fbeinyj4q33bk3x5uu,did:plc:u4s33a7kzk2772rcjy2esf3v,theboreddm.bsky.social,,0,0,0,"Sure would be a shame if another eager shooter on the opposite side got some ideas. Fuck around and find out. People keep saying, ""They want us to escalate to bring martial law,"" but they just keep escalating against us anyway. Find your courage. See you Patriots on the 18th!",,0,0,0,0,[],[],[],False,False,False,0,True,en,search:patriots
at://did:plc:ib2akkrrdpfqzo24f5qn2d2q/app.bsky.feed.post/3m334fbcoac2d,bafyreifnn5fdsccpm54wjptdf3a3zyljuxyxp4uukk3mhim2cvlxso5xnm,did:plc:ib2akkrrdpfqzo24f5qn2d2q,wolfen512.bsky.social,,0,0,0,"""...The people selling this to you are not patriots, they are traitors. And how do I know that besides all the manipulation? 

Well, these are psyops, many of which aren't even occurring from Britain [USA] but other countries that want our democracy and economy to fail.""
3/4",,0,0,0,0,[],[],[],False,False,False,0,True,en,search:patriots
at://did:plc:kxlnlljftggb3n3b2y7nodtp/app.bsky.feed.post/3m334brkh3h2n,bafyreiach3hekvmfsuqmgmcu2tptbdjq67oq54mzob2xby3s5u33uydffu,did:plc:kxlnlljftggb3n3b2y7nodtp,jtcompton.bsky.social,,0,0,0,"Trump LIES that Blue cities are full of ""insurrection"" & ""rebellion"" in a deliberate bad-faith scheme to justify invoking the Insurrection Act to control America like a dictator.

But there is NO insurrection, only patriots with signs & frog costumes.

Keep refuting his un-American lies.

#FDT #ETTD",,0,0,0,0,[],[],[],False,False,False,0,True,,search:patriots
at://did:plc:a6knzct2d72mktky7qwvqbns/app.bsky.feed.post/3m333m262mc2b,bafyreihmh22jfgznfmupd774wenfa326k6y5om22gq7b6pwda2kdtlcpci,did:plc:a6knzct2d72mktky7qwvqbns,stevenlupo.bsky.social,,0,0,0,"🇺🇸 Patriots Wanted 🇺🇸

www.nokings.org#map",,0,0,0,0,[],[],[],False,False,False,0,True,en,search:patriots
at://did:plc:pgfkms7pmeam3k2vni74jyb4/app.bsky.feed.post/3m333gew3y222,bafyreih3tk6xxb4gklj6dafjyqa7mvade6x4vkvoxrtryqtbrshegqa5fq,did:plc:pgfkms7pmeam3k2vni74jyb4,peterdebode.bsky.social,,0,0,0,"Hahaha the Botox wars have begun. Amazing, patriots dont know their way around in Moscow without Google !",,0,0,0,0,[],[],[],False,False,False,0,True,en,search:patriots
at://did:plc:jttwdrvjl7wqoqqohb2zbqjv/app.bsky.feed.post/3m333b7amjc2k,bafyreifro74fqo2cg6g4eq2dknwhr423xwdlh2wj4o43jbg5ojd364y64e,did:plc:jttwdrvjl7wqoqqohb2zbqjv,cwnol51.bsky.social,,0,0,0,I can’t help but think of the American colonial patriots rising up against King George’s soldiers 250 years later .,,0,0,0,0,[],[],[],False,False,False,0,True,en,search:patriots
at://did:plc:vjr7alppw4htiuieppbc5ow3/app.bsky.feed.post/3m332tdwmgn2q,bafyreibnrpimozgjqchtnxxfefd4uvyc4fq67jhgjq4xl4mumebvkaomtm,did:plc:vjr7alppw4htiuieppbc5ow3,rawnfl.bsky.social,,0,0,0,"Saints lament missed opportunities in loss against Patriots

https://www.rawchili.com/nfl/442844/

Katherine TerrellOct 13, 2025, 06:00 AM ET CloseKatherine Terrell came back to ESPN to cover the New Orleans…",,0,0,0,0,[],[],[],False,False,False,0,True,en-US,search:patriots
at://did:plc:hlfbw4w7gezae4jn6mr5dug4/app.bsky.feed.post/3m332lk62nk2e,bafyreick2tijya7ehuhzq547igjli4zz2byfq64glo4zanbiqi3nx4gy2u,did:plc:hlfbw4w7gezae4jn6mr5dug4,kipanswede.bsky.social,,0,0,0,"The American population is quietly witnessing how their ""land of the free and home of the brave"" country being brutally raped. All the patriots keeps themselves busy guarding their rights to keep up the gun casualties and the good old traditional racism.",,0,0,0,0,[],[],[],False,False,False,0,True,en,search:patriots
at://did:plc:csc24jdcrvivdni7qj3qsquu/app.bsky.feed.post/3m332ja7pyk2r,bafyreig24ilv3bbpczukjfqu3pjiscpga64lkgewmck2wsactof5yycmky,did:plc:csc24jdcrvivdni7qj3qsquu,busteralbany.bsky.social,,0,0,0,"What are ICE agents doing in Gaza?

No, wait a minute, they are Hamas members. Protecting the citizens. 

Ergo in Gaza the so called terrorists protect the citizens. 

In the USA the so called Patriots persecute the citizens.",,0,0,0,0,[],[],[],False,False,False,0,True,en,search:patriots
at://did:plc:dc3l6te6hporwlvugab2x6tu/app.bsky.feed.post/3m3323dilj22u,bafyreiarb6obzzg34kcnyx7pgsq7efzgunosozyjflcudwuqvmg4pxlcmu,did:plc:dc3l6te6hporwlvugab2x6tu,stwimiwi.bsky.social,,0,0,0,Fact checked real and true by true PSOE patriots 👍,,0,0,0,0,[],[],[],False,False,False,0,True,en,search:patriots
at://did:plc:4onf2ozziakkhberob422srk/app.bsky.feed.post/3m32zxrwy4k2e,bafyreihuqoeplo5zejlmqegi34lrvu6iflc6v2szkzapkhaxcpav4skq5u,did:plc:4onf2ozziakkhberob422srk,brandonnolte13.bsky.social,,0,0,0,Where are the Patriots...,,0,0,0,0,[],[],[],False,False,False,0,True,en,search:patriots
at://did:plc:h6f6axeq3e2qmwulig73m3vk/app.bsky.feed.post/3m32ztnlxmc2k,bafyreia77xdo37kf25z742nunn5wn3ra4iepwxxpahpjd37euxsffl6zsu,did:plc:h6f6axeq3e2qmwulig73m3vk,ziplok-music.bsky.social,,0,0,0,Patriots are baaaack Thanks Coach Vrabel,,0,0,0,0,[],[],[],False,False,False,0,True,en,search:patriots
at://did:plc:345w5ovxsxjxtpm3fzoaozkh/app.bsky.feed.post/3m32zpkwpsf26,bafyreigmorgockswqkkuo3knd66qr2lipn6m4igfpngv7m2rzbcfqt2lie,did:plc:345w5ovxsxjxtpm3fzoaozkh,neurasensory.bsky.social,,0,0,0,"'You hate to end up with three': Saints lament missed opportunities vs. Patriots - ESPN

patriotsvssaints",,0,0,0,0,[],[],[],False,False,False,0,True,en,search:patriots
at://did:plc:onosb7hressea4vw5yyiajsk/app.bsky.feed.post/3m32zlehdsc2x,bafyreib447rrjdavmmmnhekbchjsxkvxrdo7qvoqakbxvrywsfbquwt4cy,did:plc:onosb7hressea4vw5yyiajsk,officiallilsilver.bsky.social,,0,0,0,"@OjedaforNC
Real patriots don’t play politics with paychecks

www.youtube.com/shorts/wdp1Z...",,0,0,0,0,[],[],[],False,False,False,0,True,en,search:patriots
at://did:plc:vjr7alppw4htiuieppbc5ow3/app.bsky.feed.post/3m32yldzao22i,bafyreigt3t44mszopjah72j6fdf2v5imuia3bzquxmcxh6ft4tobklqiwq,did:plc:vjr7alppw4htiuieppbc5ow3,rawnfl.bsky.social,,0,0,0,"Patriots Top Saints To Extend Winning Streak

https://www.rawchili.com/nfl/442772/

The Patriots continued their winning ways with a 25-19 victory over the Saints at the Superdome. Drake Maye…",,0,0,0,0,[],[],[],False,False,False,0,True,en-US,search:patriots
at://did:plc:4gdph2xwcfnxlg6ntkdqc5wb/app.bsky.feed.post/3m32yhgalfc2c,bafyreign44cvrbuqloa7etghr7nmyiyyupydfolzkeyhqqfm7gnmgti5cm,did:plc:4gdph2xwcfnxlg6ntkdqc5wb,berndbuchmasser.bsky.social,,0,0,0,"No running game to support him, smart decisions throughout the day, a clutch performance on the road – a blasphemous thing to say or not, but Drake Maye showed flashes of Tom Brady in the Patriots' win over the Saints.",,0,0,0,0,[],[],[],False,False,False,0,True,en,search:patriots
at://did:plc:2o2jai5wtubrlt7d6wy72hyx/app.bsky.feed.post/3m32ye7koxc2c,bafyreicfakblu3hpmlvafinyar3whemcecibeqtless5j5qaouavssr72i,did:plc:2o2jai5wtubrlt7d6wy72hyx,patspulpit.bsky.social,,0,0,0,"Kayshon Boutte (📈), Marcus Jones (📈), and other winners and losers from the Patriots’ win over the Saints.",,0,0,0,0,[],[],[],False,False,False,0,True,en,search:patriots
at://did:plc:glgxj2a4buwv6emv2f2hzhez/app.bsky.feed.post/3m32xr7u2xk2s,bafyreibah7y3suhxjqcvfdlidlzd76gbsm6te7ziiocprtdk5xiad52pde,did:plc:glgxj2a4buwv6emv2f2hzhez,rolieche.bsky.social,,0,0,0,"Many of the Bristol patriots folk LIVE in Bristols rural heartland.The people living here MUST fight against this. This is a chance to finally flip the script on what countryside communities can look and act like. There are migrants living here, people of colour, working class, young, old. Who's IN?",,0,0,0,0,[],[],[],False,False,False,0,True,en,search:patriots
at://did:plc:vgnfho75rj67ynfk2hntuz2q/app.bsky.feed.post/3m33ierxdhc24,bafyreiev5char3trq3jrhdvgtfvw2klzd6mrdwvroqdcnnyiwcb4wh2vke,did:plc:vgnfho75rj67ynfk2hntuz2q,fieldgulls.bsky.social,,0,0,0,"NFC Playoff Picture: Seahawks sit in top wild card spot
www.fieldgulls.com/seahawks-pla...",,0,0,0,0,[],[],[],False,False,False,0,True,en,search:seahawks
at://did:plc:vgnfho75rj67ynfk2hntuz2q/app.bsky.feed.post/3m33ie2spsj2v,bafyreiakmhmrcva4ecix5a4bsypzh33ekyqzbdlkjgwrjocfgaeiesxjwq,did:plc:vgnfho75rj67ynfk2hntuz2q,fieldgulls.bsky.social,,0,0,0,"Seahawks defense has a sack party in Jacksonville
www.fieldgulls.com/seattle-seah...",,0,0,0,0,[],[],[],False,False,False,0,True,en,search:seahawks
at://did:plc:u455z3rms23s5bhlwcvfpptq/app.bsky.feed.post/3m33gj6mv5k25,bafyreifyyq6rpxenbmks32xrdwqnpd4d6354rjsfcaj7q6pzl7x2bqaak4,did:plc:u455z3rms23s5bhlwcvfpptq,davidgiard.bsky.social,,0,0,0,"Today I am grateful:
- to see the Jacksonville Jaguars play the Seattle Seahawks yesterday on my first visit to EverBank Stadium
- to see dolphins swimming in the St. Johns River last night

#gratitude",,0,0,0,0,[],[],[],False,False,False,0,True,en,search:seahawks
at://did:plc:ospvvrsfq3yhn5mtmn6q7lz4/app.bsky.feed.post/3m33ga3pcvk2v,bafyreiebcnwhp67te3j5fhlwbzkyryrsxymhsaawoqkyv5ko73bjkd7lxi,did:plc:ospvvrsfq3yhn5mtmn6q7lz4,mr-schmidt.bsky.social,,0,0,0,Why is there such a large discrepancy between the Seahawks DVOA and DAVE?,,0,0,0,0,[],[],[],False,False,False,0,True,en,search:seahawks
at://did:plc:epdduymbwapc23lwslpdbm5t/app.bsky.feed.post/3m33fj3bt722v,bafyreihavq7jylw5lge4ih7okiis4ufxwr2afyibiojilpbqqxj7masu4y,did:plc:epdduymbwapc23lwslpdbm5t,mindofneeko.bsky.social,,0,0,0,"Congrats to the New #KingOfTheHill, the Seattle Seahawks",,0,0,0,0,[],[],[],False,False,False,0,True,en,search:seahawks
at://did:plc:r2qltvz2wiurnglox3frinj3/app.bsky.feed.post/3m33fajmhts2m,bafyreiaof5yxymnkfg3vr2euv4qjje7lk6bdqknagx3kenl4jzdjkrvb4e,did:plc:r2qltvz2wiurnglox3frinj3,themmqb.bsky.social,,0,0,0,"In @albert-breer.bsky.social’s Week 6 takeaways:

💥 Drake Maye is a revelation
💥 Baker is an MVP candidate
💥 Broncos are who we thought they were
💥 Chiefs have launched
💥 Seahawks are rising
💥 More

www.si.com/nfl/week-6-n...",,0,0,0,0,[],[],[],False,False,False,0,True,en,search:seahawks
at://did:plc:regzjplmo5zlcqbakmadk7ny/app.bsky.feed.post/3m33edvoumk2o,bafyreibiq3c7wpevvishtsm37yquaxn25aqh3hj3tcyg5bgf7wklyep6gy,did:plc:regzjplmo5zlcqbakmadk7ny,mikedugar.bsky.social,,0,0,0,"New ‘Seahawks Man 2 Man’ pod! 

“Live from Jaxonville” 

Live now: Sam/JSN connection, sacks in bunches, run game (or lack thereof), assessing Kubiak, trade targets + more! 

YouTube youtu.be/zGzhTQPgccg?...

Spotify open.spotify.com/episode/01bF...

Apple podcasts.apple.com/us/podcast/s...",,0,0,0,0,[],[],[],False,False,False,0,True,en,search:seahawks
at://did:plc:mviszljx2n5iy5u2f7nrrsqt/app.bsky.feed.post/3m33e6ehrz225,bafyreidmz2lphzskfgldrrjnft4lctzjqho3pdn7ctmg3mppje5rg547zu,did:plc:mviszljx2n5iy5u2f7nrrsqt,linealchampsdb.bsky.social,,0,0,0,"October 13th, 2025 Update:

#NFL: Jacksonville Jaguars 12-20 Seattle Seahawks

The Seattle Seahawks hold the NFL Lineal Championship for the first time since 9/7/2025.",,0,0,0,0,[],[],[],False,False,False,0,True,en,search:seahawks
at://did:plc:eekr2bqpfbdms77jwngpvfvs/app.bsky.feed.post/3m33e4kakxk2j,bafyreigonygnrcqzgbp2npgvsptqxq6px2hwj6f6n6jwmbrkfvni47zhsu,did:plc:eekr2bqpfbdms77jwngpvfvs,vanillablue.bsky.social,,0,0,0,(psst... Seahawks are good.),,0,0,0,0,[],[],[],False,False,False,0,True,en,search:seahawks
at://did:plc:opncgw7u45wz2osj4ybeizsw/app.bsky.feed.post/3m33dtv3qa22l,bafyreidudmehfivnvvsaa7rm2k3r6pfjgefsxphygu5ocsrwerkaky7sku,did:plc:opncgw7u45wz2osj4ybeizsw,dustr8der.bsky.social,,0,0,0,"Hmm, this explains why the team played so badly yesterday. That's how anecdotal evidence works right. Am I doing this right?

Jaguars' Travis Hunter gets baptized hours before Seahawks showdown - ESPN share.google/3JYHwBxbvZ1t...",,0,0,0,0,[],[],[],False,False,False,0,True,en,search:seahawks
at://did:plc:xm4hedc43ryek6dkvlxmftdr/app.bsky.feed.post/3m33dpvnkbk2l,bafyreigidvqu3wmyah6ojmug7qmd7ieyx75hcvsuwe6rbsag46oja364tm,did:plc:xm4hedc43ryek6dkvlxmftdr,saraheminnisphd.bsky.social,,0,0,0,"☑️ Seahawks win
☑️ Mariners win
☑️ Mark Watney rescued again 

That’s a pretty great way to roll into Monday. 😄",,0,0,0,0,[],[],[],False,False,False,0,True,en,search:seahawks
at://did:plc:pft6rerlfluvh3iw3jdyaeiv/app.bsky.feed.post/3m33cy6ltrc2q,bafyreic2ijl76auyal3k3dzr4gluhis23n452if6tvblea44br2gefikzq,did:plc:pft6rerlfluvh3iw3jdyaeiv,jenwatts.bsky.social,,0,0,0,"The Huskies, Sounders, Kraken, Mariners and Seahawks won their games this weekend. Not sure that's ever happened before. lol",,0,0,0,0,[],[],[],False,False,False,0,True,en,search:seahawks
at://did:plc:ck7aajho5ziqo6lrs64rm4oc/app.bsky.feed.post/3m33cf6iagd2f,bafyreihnlyvacmyfi5t7jkbixdjhnfllwk7ymkgq35ge2vsfjtuyhfnqty,did:plc:ck7aajho5ziqo6lrs64rm4oc,nypost.com,,0,0,0,Jaguars star Travis Hunter baptized hours before loss to Seahawks,,0,0,0,0,[],[],[],False,False,False,0,True,,search:seahawks
at://did:plc:eekr2bqpfbdms77jwngpvfvs/app.bsky.feed.post/3m33c6sgnhs2j,bafyreibezgdlincuszfzofypodeuv2swvmnneghltj4jiy2tgebgvmmqce,did:plc:eekr2bqpfbdms77jwngpvfvs,vanillablue.bsky.social,,0,0,0,"Happy #VictoryMonday, 12s! How are we all feeling this morning, #Seahawks fans? 💙💚🩶🏈",,0,0,0,0,[],[],[],False,False,False,0,True,en,search:seahawks
at://did:plc:w6oie6ddpzpv7vnnver3lu5f/app.bsky.feed.post/3m33bu2dpuc24,bafyreib4wbcxa4frf226rvrj5d4ywpzkmwzoxzjozhqvhicjcf27pzrwhi,did:plc:w6oie6ddpzpv7vnnver3lu5f,aaronschatz.com,,0,0,0,"Seattle Seahawks are No. 1 in DVOA this week and are the second-best 4-2 team since 1978.

Rams and Lions also appear among the top 4-2 squads.",,0,0,0,0,[],[],[],False,False,False,0,True,en,search:seahawks
at://did:plc:itbf3wfo6dha56bql457tbhj/app.bsky.feed.post/3m33blxvnpa2k,bafyreiamuo4zzcmwmg5c322rcw6epgrgdk266zbv7i6a5pvnjjhvevn2qm,did:plc:itbf3wfo6dha56bql457tbhj,themirror.com,,0,0,0,Todd Bowles says he wouldn’t trade Baker Mayfield for any other quarterback after the Bucs’ thrilling win over the Seahawks 🏈,,0,0,0,0,[],[],[],False,False,False,0,True,,search:seahawks
at://did:plc:vjr7alppw4htiuieppbc5ow3/app.bsky.feed.post/3m33bjcl2vi2c,bafyreidmtb76huh2scvtwy3wetplewrfcwxywjgvfpbtxilu3qxxriawqm,did:plc:vjr7alppw4htiuieppbc5ow3,rawnfl.bsky.social,,0,0,0,"Reaction Monday: Texans Bye Done – On to Seahawks Next Monday | SportsRadio 610 Live Stream 10/13/25

https://www.rawchili.com/4596187/

Reaction Monday: Texans Bye Done – On to Seahawks Next Monday | SportsRadio 610 Live Stream 10/13/25 Watch…",,0,0,0,0,[],[],[],False,False,False,0,True,en-US,search:seahawks
at://did:plc:2gp3m6bnzqynpqq4nlwto5ar/app.bsky.feed.post/3m33bgzqz6u2k,bafyreifa4zias5cfmo3mbh5euqasfph5pp2iok4fhqzdgwtkpzcl5riub4,did:plc:2gp3m6bnzqynpqq4nlwto5ar,ca-nb.bsky.social,,0,0,0,"Sam Darnold, Jaxon Smith-Njigba spark yet another Seahawks road victory: ‘We travel heavy’

https://www.newsbeep.com/ca/209815/

JACKSONVILLE, Fla. — By now, you know what a Seattle Seahawks win on the road looks like. It…",,0,0,0,0,[],[],[],False,False,False,0,True,en-US,search:seahawks
at://did:plc:vjr7alppw4htiuieppbc5ow3/app.bsky.feed.post/3m337awhtkd27,bafyreicicjuo7q2p2jp27eidaydahzppvb5sxdi4aih7qxaoyrfgvl46km,did:plc:vjr7alppw4htiuieppbc5ow3,rawnfl.bsky.social,,0,0,0,"The Seahawks might just be elite – Daily Tribune

https://www.rawchili.com/nfl/442989/

One third of the NFL season has elapsed, and unless you’re the New York Jets, roughly nothing has…",,0,0,0,0,[],[],[],False,False,False,0,True,en-US,search:seahawks
at://did:plc:ms7zkdygcvnpbwgchd6rafxd/app.bsky.feed.post/3m336q43edc2a,bafyreiguz22bzzai27tjpif4jxqqkx2i5lftu2do6amqrnj6silk2vzpiu,did:plc:ms7zkdygcvnpbwgchd6rafxd,travisdholmes.bsky.social,,0,0,0,"As further support here, the numbers are in: Per NFL Pro, the Seahawks on Sunday had a 2.73 avg time to pressure

Like I said postgame, this was a known known heading into the matchup that Seattle was a front that would get home in 2.7 seconds. They did. Ball has to be gone",,0,0,0,0,[],[],[],False,False,False,0,True,en,search:seahawks
at://did:plc:i3fhjvvkbmirhyu4aeihhrnv/app.bsky.feed.post/3m336erftoj2n,bafyreihf65gt27flfwhye6uhswkoqv3oncmhu2p3hstcc3gnynn4orgd3q,did:plc:i3fhjvvkbmirhyu4aeihhrnv,wsj.com,,0,0,0,The Seattle Seahawks are the rare team that has mastered the art of buying low and selling high on passers.,,0,0,0,0,[],[],[],False,False,False,0,True,,search:seahawks
at://did:plc:vjr7alppw4htiuieppbc5ow3/app.bsky.feed.post/3m33662fsf62t,bafyreigjo5x27he6sanrqdz4bemk6dclcbujsg3lvr65dqml7mc2d3tb4m,did:plc:vjr7alppw4htiuieppbc5ow3,rawnfl.bsky.social,,0,0,0,"Liam Coen Outlines What Made the Difference in Seahawks Loss

https://www.rawchili.com/nfl/442952/

Week 6 didn’t go the way the Jacksonville Jaguars expected or hoped. They failed to keep their win…",,0,0,0,0,[],[],[],False,False,False,0,True,en-US,search:seahawks
at://did:plc:vjr7alppw4htiuieppbc5ow3/app.bsky.feed.post/3m333xg2zry2c,bafyreict25mxartwcgnpg4piokinmcekp5d4tfqmu7dtqdm4atazmwmzd4,did:plc:vjr7alppw4htiuieppbc5ow3,rawnfl.bsky.social,,0,0,0,"Jaguars’ sloppy play costs them win vs. Seahawks

https://www.rawchili.com/nfl/442875/

Michael DiRoccoOct 13, 2025, 06:00 AM ET CloseMichael DiRocco is an NFL Nation reporter at ESPN and covers…",,0,0,0,0,[],[],[],False,False,False,0,True,en-US,search:seahawks
at://did:plc:5njjm4zcfrwcs6zzzassxsvw/app.bsky.feed.post/3m333efe34c2c,bafyreiag6ilf6enhgu65lz36juvxlu2ksqeqszh3zrenwkrpkgsbogmj7y,did:plc:5njjm4zcfrwcs6zzzassxsvw,shake1n1bake.bsky.social,,0,0,0,If you start the game earlier the Seahawks might still be eepy,,0,0,0,0,[],[],[],False,False,False,0,True,en,search:seahawks
at://did:plc:aoie5d3k3sygqa5m6b2gofu5/app.bsky.feed.post/3m333c5ylt222,bafyreiet4zikm375kpula7o54rnq4dfydmu3lqctvijdjnxawwweq6pne4,did:plc:aoie5d3k3sygqa5m6b2gofu5,riversmccown.bsky.social,,0,0,0,"Look, you want to bury the Texans being on MNF by doing the four-team thing? I‘m not happy, but I get it. I’m sick of that offense too (last two weeks exempted.)

But starting the second game at _9 central time_? This is an act of war against the Houston area by the NFL.",,0,0,0,0,[],[],[],False,False,False,0,True,en,search:seahawks
at://did:plc:vjr7alppw4htiuieppbc5ow3/app.bsky.feed.post/3m332tvm4gj2w,bafyreidm7iwnqxihgxo7yjozu5muiqnf4xovtbh3qmkyr4ewnuqljuhluq,did:plc:vjr7alppw4htiuieppbc5ow3,rawnfl.bsky.social,,0,0,0,"AJ Barner News: Long catch and run Sunday

https://www.rawchili.com/nfl/442835/

Barner secured all three targets for 71 yards in the Seahawks’ 20-12 win over the Jaguars on Sunday.…",,0,0,0,0,[],[],[],False,False,False,0,True,en-US,search:seahawks
at://did:plc:vjr7alppw4htiuieppbc5ow3/app.bsky.feed.post/3m32zom7e732q,bafyreifkpdkjc6yaimtgqnuspwwhqenl72n5cnhhnv42b3zk63ush5qmbe,did:plc:vjr7alppw4htiuieppbc5ow3,rawnfl.bsky.social,,0,0,0,"My takeaway after watching Seahawks vs Jags

https://www.rawchili.com/4595992/

We might be seeing last year's sack numbers next week",,0,0,0,0,[],[],[],False,False,False,0,True,en-US,search:seahawks
at://did:plc:vjr7alppw4htiuieppbc5ow3/app.bsky.feed.post/3m32zoclbc52k,bafyreian45uyttzdbmyon6ovxaquvqefckptt6tugaur7mtvxosodn6snq,did:plc:vjr7alppw4htiuieppbc5ow3,rawnfl.bsky.social,,0,0,0,"Daily Thread – October 13, 2025

https://www.rawchili.com/4595950/

Welcome to r/Seahawks Daily Thread! Please use this thread to discuss anything you think that doesn't warrant its…",,0,0,0,0,[],[],[],False,False,False,0,True,en-US,search:seahawks
at://did:plc:rpraomxl4qbdazg322vwsno4/app.bsky.feed.post/3m32zm6rfg42z,bafyreifchovbx7clf3353plqshrg5sj46vkowviq22mve53kpkcrjjhj5m,did:plc:rpraomxl4qbdazg322vwsno4,rawchili.bsky.social,,0,0,0,"Daily Thread – October 13, 2025

https://www.rawchili.com/4595950/

Welcome to r/Seahawks Daily Thread! Please use this thread to discuss anything you think that doesn't warrant its…",,0,0,0,0,[],[],[],False,False,False,0,True,en-US,search:seahawks
